Date,Open,High,Low,Close,Adj Close,Volume,pctChange,delta,EMA12,EMA26,MACD,MACD Signal,RSI,Stochastic,Stochastic SMA
5/7/15,88.830002,89.290001,84.910004,86,86,69448800,0.075,Up,82.41905668,83.01346397,-0.594407292,-0.657272326,42.17981304,26.23532941,18.28367919
5/8/15,87.82,88.269997,86.889999,87.059998,87.059998,30140600,0.012325558,Up,83.13304765,83.31320723,-0.18015958,-0.561849777,61.88964934,71.44097346,39.49995978
5/11/15,86.699997,87.669998,86.059998,86.720001,86.720001,19776900,-0.003905318,Down,83.68488663,83.56556232,0.119324303,-0.425614961,65.71120206,80.64234179,59.43954822
5/12/15,87.050003,87.5,86.139999,86.769997,86.769997,16077800,0.000576522,Neutral,84.15951899,83.80292785,0.356591136,-0.269173741,63.28413981,77.69097997,76.59143174
5/13/15,87.080002,88.470001,87,87.529999,87.529999,19015900,0.008758811,Up,84.67805438,84.0790072,0.599047178,-0.095529557,63.60791243,78.12497287,78.81943154
5/14/15,87.739998,88.480003,87.529999,88.400002,88.400002,12087900,0.009939484,Up,85.2506617,84.39908089,0.851580816,0.093892517,64.40589926,84.72221017,80.17938767
5/15/15,88.510002,88.959999,88.050003,88.459999,88.459999,13424600,0.000678699,Neutral,85.7444059,84.69988964,1.044516266,0.284017267,62.57024909,92.27431692,85.04049999
5/18/15,87.610001,87.93,86.610001,87.110001,87.110001,13358400,-0.015261113,Down,85.95449746,84.8784164,1.076081052,0.442430024,64.60433367,92.79512403,89.93055037
5/19/15,86.989998,88.800003,86.470001,88.209999,88.209999,20727700,0.012627689,Up,86.30149769,85.1252003,1.176297394,0.589203498,56.03030452,81.07639546,88.7152788
5/20/15,88.139999,90.800003,87.300003,90.699997,90.699997,29812300,0.02822807,Up,86.97818989,85.5381482,1.440041691,0.759371137,64.66677781,90.62498589,88.16550179
5/21/15,91.349998,94.769997,90.919998,93.879997,93.879997,40729400,0.035060641,Up,88.04000637,86.15606293,1.883943443,0.984285598,70.9252353,99.2324946,90.31129198
5/22/15,94.279999,95.059998,93.190002,93.269997,93.269997,22183300,-0.006497657,Down,88.84462032,86.68302101,2.161599306,1.219748339,84.90918358,94.76470588,94.87406212
5/26/15,93.650002,93.919998,91.550003,92.519997,92.519997,15674900,-0.008041171,Down,89.41006288,87.1153896,2.294673281,1.434733328,85.72241493,89.64718973,94.54813007
5/27/15,92.220001,92.989998,91.599998,92.599998,92.599998,9519300,0.000864689,Neutral,89.90082213,87.52165689,2.379165241,1.623619711,84.57491857,83.66558422,89.35915994
5/28/15,91.690002,91.93,90.580002,90.949997,90.949997,14213000,-0.017818586,Down,90.06223365,87.77560801,2.28662564,1.756220896,91.90798759,75.76353247,83.02543547
5/29/15,91.349998,91.5,89.32,89.32,89.32,13816400,-0.017921903,Down,89.94804386,87.89000742,2.058036441,1.816584005,73.58374722,54.33332222,71.25414631
6/1/15,90.089996,90.989998,89.489998,90.779999,90.779999,9905900,0.016345712,Up,90.07603696,88.10408087,1.97195609,1.847658422,56.77524483,36.22224444,55.43969971
6/2/15,90.550003,91.540001,90.190002,90.510002,90.510002,9840100,-0.00297419,Down,90.14280081,88.28229725,1.860503562,1.85022745,63.80249787,52.01794305,47.52450324
6/3/15,90.510002,91.040001,89.900002,90.790001,90.790001,9428000,0.00309357,Up,90.24237007,88.46805308,1.774316989,1.835045358,61.71910334,47.03145996,45.09054915
6/4/15,90.709999,91.410004,90.269997,90.589996,90.589996,8689000,-0.002202941,Down,90.29585098,88.62523404,1.670616944,1.802159675,61.23155095,50.29105365,49.78015222
6/5/15,90.459999,91.599998,90.459999,90.709999,90.709999,11353900,0.001324683,Up,90.35956606,88.77966107,1.57990499,1.757708738,57.6792224,47.96270592,48.42840651
6/8/15,90.650002,91.599998,88.242996,88.290001,88.290001,15603000,-0.026678404,Down,90.04117144,88.74338996,1.297781481,1.665723287,62.10611241,49.35971456,49.20449138
6/9/15,88.040001,88.18,86.120003,87.580002,87.580002,16081800,-0.008041669,Down,89.66252998,88.65721307,1.005316915,1.533642012,54.74570687,21.18743464,39.50328504
6/10/15,87.699997,88.989998,87.199997,88.900002,88.900002,12551300,0.015071934,Up,89.54521799,88.67519743,0.870020552,1.40091772,48.7330782,16.33109414,28.95941445
6/11/15,89.029999,89.480003,87.099998,87.209999,87.209999,13716200,-0.019010157,Down,89.18595353,88.56666422,0.61928931,1.244592038,42.38992157,31.09620307,22.87157729
6/12/15,87.419998,87.790001,86.480003,86.629997,86.629997,9977100,-0.006650636,Down,88.79272945,88.42320739,0.36952206,1.069578043,22.45190838,12.19235581,19.87321768
6/15/15,86.300003,87.169998,86.050003,86.120003,86.120003,10230400,-0.005887037,Down,88.38154076,88.25259965,0.128941108,0.881450656,22.76589191,6.538388807,16.60898256
6/16/15,86.002998,86.699997,85.610001,86.089996,86.089996,10974200,-0.000348432,Neutral,88.02899541,88.09240679,-0.063411377,0.692478249,25.37827193,1.00864626,6.57979696
6/17/15,86.580002,87.800003,86.480003,86.800003,86.800003,10241500,0.008247265,Up,87.83991966,87.99667318,-0.156753519,0.522631896,27.75192812,7.594858797,5.047297954
6/18/15,86.970001,87.589996,86.32,86.75,86.75,11737200,-0.000576071,Neutral,87.67223971,87.90432702,-0.232087305,0.371688056,32.78780299,19.86648741,9.48999749
6/19/15,86.510002,86.599998,85.169998,85.739998,85.739998,10317000,-0.011642674,Down,87.37497176,87.74400635,-0.369034592,0.223543526,34.52201766,19.03171237,15.49768619
6/22/15,86.07,86.400002,85.580002,85.68,85.68,7154200,-0.000699767,Neutral,87.11420687,87.59111699,-0.476910119,0.083452797,24.47682375,8.864696734,15.92096551
6/23/15,85.980003,86.339996,84.830002,85.080002,85.080002,11411300,-0.007002778,Down,86.80125227,87.40510847,-0.603856196,-0.054009002,21.39580316,7.931601866,11.94267032
6/24/15,85.163002,85.809998,84.849998,85.169998,85.169998,9434300,0.001057781,Up,86.55029008,87.23954473,-0.689254654,-0.181058132,22.29155968,3.692764368,6.829687656
6/25/15,85.470001,85.599998,84.900002,85.239998,85.239998,8949800,0.000821886,Neutral,86.34870668,87.09143016,-0.742723478,-0.293391201,23.31978386,5.022100456,5.54882223
6/26/15,84.629997,84.650002,82.82,83.279999,83.279999,12668600,-0.022993888,Down,85.87659781,86.80910193,-0.932504118,-0.421213785,0.701186154,6.056074479,4.923646434
6/29/15,83.279999,83.279999,80.800003,81.07,81.07,15199800,-0.026536972,Down,85.13712122,86.38398326,-1.246862043,-0.586343436,-6.639914008,6.906888781,5.995021239
6/30/15,82.580002,83.690002,81.959999,82.269997,82.269997,12624600,0.014801986,Up,84.69602519,86.07924354,-1.383218353,-0.74571842,25.96721606,3.110564516,5.357842592
7/1/15,82.599998,83,81.989998,82.459999,82.459999,5950000,0.002309493,Up,84.35202116,85.81115135,-1.459130194,-0.888400774,20.88817117,16.93541475,8.984289348
7/2/15,82.120003,82.32,81.779999,82.07,82.07,6760200,-0.004729554,Down,84.00094098,85.53402903,-1.53308805,-1.01733823,22.28097318,23.71422857,14.58673594
7/6/15,80.559998,81.5,80.120003,80.230003,80.230003,11864200,-0.022419849,Down,83.42079668,85.14113821,-1.720341538,-1.157938891,5.211606831,18.14281429,19.59748587
7/7/15,79.449997,79.790001,76.209999,79.620003,79.620003,34221700,-0.007603141,Down,82.83605919,84.73216523,-1.896106047,-1.305572322,17.66996443,1.432291667,14.42977817
7/8/15,76.580002,78.790001,76.220001,77.940002,77.940002,22714900,-0.021100238,Down,82.08281962,84.22904203,-2.146222412,-1.47370234,5.250307568,29.4219398,16.33234858
7/9/15,80.93,81.190002,79.040001,79.040001,79.040001,19778700,0.014113407,Up,81.61469368,83.84466862,-2.229974944,-1.624956861,19.57145835,15.20213933,15.3521236
7/10/15,81.129997,81.199997,79.839996,80.300003,80.300003,11224500,0.015941321,Up,81.41243357,83.5821008,-2.169667224,-1.733898934,26.16043315,27.23775046,23.9539432
7/13/15,80.919998,82.199997,80.699997,81.860001,81.860001,10350500,0.019427123,Up,81.4812901,83.45453785,-1.973247749,-1.781768697,34.30192838,40.13741704,27.52576894
7/14/15,81.580002,82.019997,81.129997,81.5,81.5,7519300,-0.004397764,Down,81.48416855,83.30975727,-1.825588722,-1.790532702,37.18883456,55.77496222,41.05004324
7/15/15,80.900002,81.5,80.209999,80.730003,80.730003,9514200,-0.009447816,Down,81.36814308,83.11866436,-1.750521282,-1.782530418,36.91987536,55.10418282,50.33885403
7/16/15,81.389999,82,80.900002,81.529999,81.529999,8604500,0.009909525,Up,81.39304399,83.00098544,-1.607941455,-1.747612625,37.54399315,48.13636295,53.00516933
7/17/15,81.989998,83.699997,81.580002,83.360001,83.360001,14505400,0.02244575,Up,81.69565276,83.02757919,-1.331926429,-1.664475386,41.24735078,63.03315295,55.42456624
7/20/15,83.559998,83.68,82.050003,82.669998,82.669998,8126100,-0.008277387,Down,81.84555203,83.00109169,-1.155539666,-1.562688242,50.76492365,95.46066634,68.87672742
7/21/15,83.110001,83.25,82.220001,82.540001,82.540001,5750700,-0.001572481,Down,81.95239033,82.96693683,-1.014546496,-1.453059893,56.04274579,86.24834079,81.58072003
7/22/15,82.160004,84.75,82,84.150002,84.150002,11209200,0.019505706,Up,82.29048443,83.05457128,-0.764086851,-1.315265284,51.11770297,84.51273285,88.74057999
7/23/15,84.660004,84.970001,83.25,83.879997,83.879997,7452300,-0.003208615,Down,82.53502483,83.11571393,-0.580689101,-1.168350048,56.26352963,92.97426312,87.91177892
7/24/15,85.169998,85.379997,82.650002,83.019997,83.019997,8759900,-0.010252742,Down,82.60963593,83.10862379,-0.498987855,-1.034477609,57.41176868,87.5570348,88.34801026
7/27/15,80.849998,81.699997,79.68,81.400002,81.400002,12185700,-0.019513311,Down,82.4235384,82.98205921,-0.558520806,-0.939286249,64.17329027,74.26389842,84.93173211
7/28/15,80.669998,80.800003,79.25,80.559998,80.559998,12122800,-0.010319459,Down,82.13683988,82.80264727,-0.665807389,-0.884590477,57.51258179,56.55025395,72.79039573
7/29/15,80.980003,81.369003,80.010002,80.260002,80.260002,7177100,-0.003723883,Down,81.84809559,82.61430318,-0.766207584,-0.860913898,60.71451672,23.97473121,51.59629453
7/30/15,80.110001,80.639999,79.449997,79.959999,79.959999,6934700,-0.003737889,Down,81.55761919,82.41768805,-0.860068858,-0.86074489,55.50928687,16.47638653,32.33379057
7/31/15,79.849998,79.904999,78.199997,78.339996,78.339996,12687000,-0.020260168,Down,81.06260024,82.11563679,-1.053036548,-0.899203222,48.45094164,11.58237108,17.34449628
8/3/15,78.199997,78.5,77.110001,77.989998,77.989998,9277000,-0.00446768,Down,80.5898922,81.81003391,-1.220141712,-0.96339092,34.35538656,1.949846797,10.00286814
8/4/15,78.07,79.353996,77.800003,78.870003,78.870003,8501200,0.011283562,Up,80.32529386,81.59225385,-1.266959983,-1.024104732,37.44615759,10.64083949,8.05768579
8/5/15,79.589996,80.419998,79.480003,79.82,79.82,7502600,0.012045099,Up,80.24755635,81.46097578,-1.213419438,-1.061967674,43.63923655,21.28177571,11.29082067
8/6/15,79.849998,80.75,78.639999,78.959999,78.959999,9297800,-0.010774255,Down,80.0494706,81.27571824,-1.226247644,-1.094823668,42.13018279,32.7690485,21.5638879
8/7/15,79.650002,80.199997,78.660004,78.82,78.82,8738800,-0.001773037,Down,79.86032128,81.09381319,-1.233491912,-1.122557316,30.28709048,22.36999873,25.47360765
8/10/15,79.860001,80.989998,79.5,80.470001,80.470001,11276700,0.020933786,Up,79.95411816,81.04760488,-1.093486721,-1.116743197,36.82752341,20.67714422,25.27206382
8/11/15,79.481003,80,76.150002,77.339996,77.339996,22743800,-0.038896545,Down,79.55194552,80.77296718,-1.221021666,-1.137598891,32.16541781,40.62879837,27.89198044
8/12/15,72.32,73.849998,71.029999,73.379997,73.379997,41093200,-0.051202472,Down,78.60241498,80.22533976,-1.622924786,-1.23466407,-17.86089763,12.89268304,24.73287521
8/13/15,74,76.730003,73.660004,75.110001,75.110001,23230700,0.023575962,Up,78.06512052,79.84642578,-1.781305262,-1.343992309,25.80056334,16.37629497,23.29925879
8/14/15,74.529999,75.489998,74.459999,74.760002,74.760002,12138500,-0.004659819,Down,77.55664075,79.46965365,-1.913012902,-1.457796427,28.23750632,38.23807652,22.50235151
8/17/15,74.849998,75.239998,74.160004,75.190002,75.190002,12677400,0.005751739,Up,77.19254248,79.15264242,-1.960099938,-1.558257129,32.18220888,36.0770051,30.23045886
8/18/15,74.050003,75.129997,73.730003,73.879997,73.879997,11155100,-0.017422596,Down,76.6829201,78.76207609,-2.079155992,-1.662436902,31.22992559,40.23601306,38.18369823
8/19/15,73.150002,73.559998,72.809998,73.120003,73.120003,18179400,-0.010286871,Down,76.13477901,78.34414475,-2.209365744,-1.77182267,30.54904334,28.61444062,34.97581959
8/20/15,71.980003,72.779999,70.029999,70.32,70.32,20995600,-0.038293256,Down,75.24019762,77.74976366,-2.509566037,-1.919371343,21.4451516,20.98397801,29.94481057
8/21/15,69.32,70.660004,68.18,68.18,68.18,29128600,-0.030432309,Down,74.15401337,77.04089227,-2.886878904,-2.112872856,21.965803,2.645994767,17.41480447
8/24/15,58.16,65.800003,58,65.800003,65.800003,31376400,-0.034907554,Down,72.86878101,76.20823381,-3.339452804,-2.358188845,17.80764002,0,7.876657592
8/25/15,68.839996,70.330002,67.489998,68.57,68.57,29948400,0.042097217,Up,72.20743008,75.64243871,-3.435008631,-2.573552802,27.48591443,33.92781069,12.19126849
8/26/15,68.949997,69.449997,65.75,68.660004,68.660004,26389200,0.001312586,Up,71.66167222,75.12522133,-3.463549103,-2.751552062,28.0894426,45.97651553,26.63477541
8/27/15,70.839996,71.589996,70.019997,70.839996,70.839996,18123800,0.031750537,Up,71.5352605,74.80779723,-3.272536732,-2.855748996,32.79144375,46.36800751,42.09077791
8/28/15,69.68,70.5,69.044998,70.07,70.07,10604600,-0.010869509,Down,71.3098358,74.45684929,-3.147013481,-2.914001893,34.65773932,55.85035719,49.39829341
8/31/15,69.18,69.300003,66.019997,66.120003,66.120003,18318600,-0.056372156,Down,70.51139999,73.83930512,-3.327905127,-2.99678254,19.89600177,54.86363636,52.36066702
9/1/15,64.379997,66.839996,64.050003,64.830002,64.830002,23460900,-0.019509996,Down,69.63733876,73.17194933,-3.53461057,-3.104348146,26.34075005,43.35291884,51.35563746
9/2/15,65.690002,66,64.971001,65.540001,65.540001,13376300,0.010951704,Up,69.0069791,72.60661982,-3.59964072,-3.203406661,33.14484307,36.4655681,44.8940411
9/3/15,65.820999,66.889999,65.410004,66.470001,66.470001,15803200,0.014189808,Up,68.61667478,72.15205547,-3.535380686,-3.269801466,31.04031374,43.11035942,40.97628212
9/4/15,65.404999,65.57,63.34,63.91,63.91,18186400,-0.03851363,Down,67.89257097,71.54153284,-3.648961871,-3.345633547,26.77388221,49.12994189,42.90195647
9/8/15,65.779999,66.809998,60.25,60.91,60.91,50328400,-0.046941011,Down,66.81832928,70.75401189,-3.935682608,-3.463643359,19.44832842,34.5008817,42.247061
9/9/15,62.73,64.669998,62.529999,64.040001,64.040001,33061200,0.051387309,Up,66.39089416,70.25667775,-3.865783588,-3.544071405,31.30946862,18.70180189,34.11087516
9/10/15,63.52,64.25,63.34,63.830002,63.830002,13281600,-0.003279185,Down,65.99691075,69.78062769,-3.783716942,-3.592000512,35.23657764,40.86604471,31.35624277
9/11/15,63.369999,64.790001,62.700001,64.629997,64.629997,17747000,0.012533213,Up,65.78661633,69.39909949,-3.612483165,-3.596097043,39.37613215,42.89921792,34.15568818
9/14/15,62.549999,63.259998,61.48,62.599998,62.599998,26763300,-0.031409548,Down,65.29636735,68.89546235,-3.599094991,-3.596696632,42.47946739,48.78586425,44.18370896
9/15/15,61.450001,65.360001,61.110001,64.849998,64.849998,28992300,0.035942493,Up,65.22769515,68.59579832,-3.368103174,-3.550977941,45.24307507,20.72309373,37.46939197
9/16/15,65.610001,68.080002,65.260002,67.230003,67.230003,25801000,0.036700155,Up,65.53574251,68.4946283,-2.958885788,-3.43255951,44.50153413,40.56437057,36.69110952
9/17/15,66.410004,66.650002,65.599998,66,66,16594600,-0.018295448,Down,65.60716674,68.30984102,-2.702674278,-3.286582464,48.13824431,61.55207639,40.94651356
9/18/15,65.400002,65.75,64.010002,65.75,65.75,19836100,-0.003787879,Down,65.62914109,68.12022316,-2.491082076,-3.127482386,41.61874094,56.09756098,52.73800264
9/21/15,65.379997,66.400002,62.959999,63.900002,63.900002,22355100,-0.028136852,Down,65.36311969,67.80761419,-2.444494499,-2.990884809,41.16506711,60.77346052,59.47436596
9/22/15,62.939999,63.27,61.580002,61.900002,61.900002,14897900,-0.031298904,Down,64.83033235,67.37001328,-2.539680933,-2.900644034,45.04357592,46.61559473,54.49553874
9/23/15,61.959999,62.299999,59.68,60,60,22684600,-0.0306947,Down,64.0872043,66.82408637,-2.736882077,-2.867891642,43.27888361,21.0728171,42.82062412
9/24/15,59.419998,60.34,58.209999,59.919998,59.919998,20645700,-0.001333367,Down,63.44609564,66.31267242,-2.866576785,-2.867628671,39.26933657,3.809522902,23.83264491
9/25/15,60.630001,60.84,58.919998,59.240002,59.240002,17009100,-0.011348398,Down,62.79900431,65.78877091,-2.989766601,-2.892056257,35.95658399,17.32521257,14.06918419
9/28/15,58.810001,60.119999,57.314999,57.389999,57.389999,20661600,-0.031228949,Down,61.96684964,65.16663966,-3.199790011,-2.953603008,37.31771256,10.43569085,10.52347544
9/29/15,57.299999,58.650002,57.200001,57.82,57.82,16771000,0.007492612,Up,61.32887278,64.62244413,-3.293571349,-3.021596676,42.1036689,0.696702082,9.485868499
9/30/15,58.869999,60.080002,58.349998,58.970001,58.970001,16552000,0.019889329,Up,60.96596943,64.20374463,-3.237775209,-3.064832383,34.9618966,5.698519697,5.61030421
10/1/15,59.5,59.830002,58.23,58.869999,58.869999,8147700,-0.001695811,Down,60.64351244,63.80865237,-3.165139928,-3.084893892,37.353864,16.26838086,7.554534212
10/2/15,58.360001,63.240002,58.200001,63.200001,63.200001,22356300,0.073551929,Up,61.03681837,63.76356708,-2.726748709,-3.013264855,40.03680482,15.34924491,12.43871516
10/5/15,63.470001,64.775002,62.200001,63.93,63.93,13583500,0.011550617,Up,61.48192324,63.77589544,-2.293972207,-2.869406326,52.21124247,55.14705375,28.92155984
10/6/15,63.720001,64.730003,63.279999,63.919998,63.919998,9620900,-0.000156452,Neutral,61.85701166,63.78656971,-1.929558046,-2.68143667,48.59201721,61.85660277,44.11763381
10/7/15,64.839996,66.660004,64.379997,66.279999,66.279999,15770100,0.036921168,Up,62.53747125,63.97126817,-1.433796921,-2.43190872,43.50080244,71.11107184,62.70490946
10/8/15,66.040001,68.410004,65.959999,67.699997,67.699997,18667500,0.021424231,Up,63.33170598,64.24747031,-0.915764326,-2.128679841,51.45039243,95.9830351,76.31690324
10/9/15,67.699997,69.449997,67.309998,68.709999,68.709999,14762900,0.014918789,Up,64.15913568,64.57802799,-0.418892312,-1.786722335,55.15505749,93.66630856,86.9201385
10/12/15,69.639999,70.470001,69,70.300003,70.300003,15549100,0.023140795,Up,65.1038845,65.00187799,0.102006506,-1.408976567,61.35762091,93.95919803,94.53618056
10/13/15,69.489998,70.32,68.379997,69.68,69.68,13052800,-0.008819388,Down,65.80790227,65.34840555,0.45949672,-1.03528191,74.86033891,98.71892992,95.4481455
10/14/15,69.5,69.699997,67.425003,68.540001,68.540001,12286100,-0.016360491,Down,66.22822515,65.58482002,0.643405124,-0.699544503,83.80460456,94.04671439,95.57494745
10/15/15,69.339996,72.440002,69.260002,71.779999,71.779999,18203000,0.047271636,Up,67.0823442,66.04372217,1.038622031,-0.351911196,68.3111443,85.4559156,92.74051997
10/16/15,72.5,73.639999,71.209999,71.989998,71.989998,15953500,0.002925592,Up,67.83736786,66.48418705,1.353180816,-0.010892794,80.85212521,95.66927194,91.72396731
10/19/15,71.800003,73,71.522003,72.650002,72.650002,10886900,0.009167996,Up,68.57777312,66.94091408,1.636859035,0.318657572,87.93411037,89.96349635,90.36289463
10/20/15,72.989998,73,71.550003,71.790001,71.790001,10813700,-0.011837591,Down,69.07196202,67.3001057,1.771856316,0.609297321,94.55429529,93.5881015,93.07362326
10/21/15,71.790001,71.790001,68.889999,69.480003,69.480003,16800200,-0.032177155,Down,69.13473756,67.46157958,1.673157978,0.822069452,97.99588687,88.01814612,90.52324799
10/22/15,70.160004,71.629997,70.07,70.989998,70.989998,10811400,0.0217328,Up,69.42016224,67.72294391,1.697218334,0.997099229,74.02042757,73.05701724,84.88775495
10/23/15,73.980003,75.760002,72.839996,75.620003,75.620003,22510800,0.065220526,Up,70.3739839,68.30791125,2.066072649,1.210893913,65.00484397,76.83565154,79.30360497
10/26/15,75.440002,77.419998,75.129997,76.349998,76.349998,24819700,0.009653464,Up,71.29337068,68.90362138,2.389749305,1.446664991,76.04232607,98.87821341,82.9236274
10/27/15,76.349998,82.790001,76.349998,79.440002,79.440002,50815800,0.040471566,Up,72.54669858,69.68409401,2.862604561,1.729852905,72.4081149,91.79447916,89.16944804
10/28/15,79.480003,82.544998,79.199997,82.349998,82.349998,25027100,0.036631369,Up,74.05489849,70.62230912,3.432589362,2.070400197,73.10932724,80.09507664,90.25592307
10/29/15,81.970001,82.529999,80.82,82.220001,82.220001,16249900,-0.001578591,Down,75.3110681,71.48139741,3.829670693,2.422254296,79.96771422,97.15760391,89.68238657
10/30/15,82.699997,84.440002,82.599998,83.830002,83.830002,20740500,0.019581622,Up,76.62167332,72.39610886,4.225564456,2.782916328,75.11649905,96.29026961,91.18098339
11/2/15,83.519997,84.830002,82.75,84.349998,84.349998,13827400,0.006202982,Up,77.81064635,73.28158213,4.529064215,3.132145905,77.00248294,96.41492779,96.62093377
11/3/15,84,84.589996,83.129997,83.440002,83.440002,11641300,-0.010788335,Down,78.67670106,74.03405768,4.642643385,3.434245401,83.08483954,97.24214865,96.64911535
11/4/15,84.449997,85.599998,84.029999,85.400002,85.400002,23654700,0.023489932,Up,79.71105505,74.87597948,4.835075574,3.714411436,77.67339409,91.27980089,94.97895911
11/5/15,85.220001,86.419998,84.199997,85.379997,85.379997,20657200,-0.000234251,Neutral,80.58319997,75.65405485,4.929145117,3.957358172,80.70856123,98.80313578,95.77502844
11/6/15,85.529999,86.349998,80.769997,83.610001,83.610001,38531000,-0.020730804,Down,81.04886167,76.2433842,4.80547747,4.126982031,85.95328853,94.06730713,94.71674793
11/9/15,83.440002,83.470001,80.220001,81.379997,81.379997,19091500,-0.026671498,Down,81.09980556,76.62387403,4.47593153,4.196771931,79.98079834,83.97035276,92.28026522
11/10/15,81.099998,82.43,79.620003,81.43,81.43,22004400,0.000614438,Neutral,81.15060471,76.97988336,4.170721343,4.191561813,70.66484395,71.24927959,83.0956465
11/11/15,82.279999,82.489998,78.120003,79.849998,79.849998,29636600,-0.019403193,Down,80.95051137,77.19248445,3.758026919,4.104854835,83.82712799,69.48013082,74.89992106
11/12/15,78.989998,80.5,78.449997,78.760002,78.760002,18839800,-0.013650545,Down,80.61350993,77.30859686,3.304913067,3.944866481,74.30987184,51.62003658,64.11648233
11/13/15,77.150002,78,75.639999,75.849998,75.849998,24235500,-0.036947739,Down,79.88066194,77.2005525,2.680109438,3.691915073,64.5174963,32.15238865,51.08418535
11/16/15,75.830002,78.75,75.769997,78.300003,78.300003,17045500,0.03230066,Up,79.63748364,77.28199328,2.355490362,3.424630131,49.53867945,1.948042852,28.57348936
11/17/15,78.900002,79.139999,77.470001,78.129997,78.129997,12471400,-0.002171213,Down,79.40556262,77.34480837,2.06075425,3.151854954,47.70960983,24.67536407,19.59193186
11/18/15,78.25,78.309998,76.150002,77.690002,77.690002,16735400,-0.005631576,Down,79.14163022,77.37037827,1.771251949,2.875734353,37.64154978,23.09831383,16.57390692
11/19/15,78.059998,79.150002,77.403,77.870003,77.870003,15692700,0.002316913,Up,78.94599526,77.40738751,1.538607753,2.608309033,37.90570139,19.01672718,22.26346836
11/20/15,78.440002,80.785004,78.400002,79.949997,79.949997,21025800,0.026711107,Up,79.10045707,77.59572895,1.504728115,2.38759285,36.21798021,20.68649543,20.93384548
11/23/15,80.449997,82.190002,79.970001,81.309998,81.309998,18766400,0.017010645,Up,79.44038644,77.87085999,1.569526449,2.22397957,40.16724725,39.98143228,26.56155163
11/24/15,80.849998,81.110001,79.269997,80.860001,80.860001,15283600,-0.005534338,Down,79.65878868,78.09227784,1.566510837,2.092485823,44.67571445,52.5973982,37.75510864
11/25/15,80.910004,82.675003,80.82,81.709999,81.709999,16330900,0.010511971,Up,79.9743595,78.36025719,1.61410231,1.99680912,38.81597516,48.42302861,47.0006197
11/27/15,80.57,81.410004,79.275002,81.379997,81.379997,12599900,-0.004038698,Down,80.19061142,78.58394162,1.606669803,1.918781257,40.24264107,56.67600903,52.56547861
11/30/15,81.5,84.470001,81.379997,84.080002,84.080002,97914100,0.033177748,Up,80.7889792,78.9910572,1.797922,1.894609406,45.52993404,73.30774628,59.46892797
12/1/15,83.769997,84.389999,83.5,84,84,26235500,-0.000951499,Neutral,81.2829824,79.36209,1.9208924,1.899866005,58.478613,95.58325128,75.1890022
12/2/15,84.269997,85.82,84.25,85,85,36611500,0.011904762,Up,81.85483126,79.77971297,2.075118299,1.934916463,57.13991634,94.67722657,87.85607471
12/3/15,85.050003,85.099998,82.099998,82.589996,82.589996,23029200,-0.028352988,Down,81.96793353,79.98788208,1.980051452,1.943943461,72.92388002,91.94499097,94.06848961
12/4/15,82.580002,85,82.419998,84.849998,84.849998,15555000,0.027364113,Up,82.41132806,80.34803881,2.063289251,1.967812619,59.0968834,68.27108367,84.96443374
12/7/15,84.800003,85.129997,84.199997,84.760002,84.760002,11875500,-0.001060648,Down,82.77266252,80.6748509,2.097811615,1.993812418,77.86122657,90.34824169,83.52143877
12/8/15,82.769997,84.669998,82.610001,84.379997,84.379997,14667400,-0.004483306,Down,83.01994474,80.94930617,2.070638576,2.00917765,74.31631281,89.03828108,82.55253548
12/9/15,84.370003,85.199997,82.970001,83.419998,83.419998,21919200,-0.011377092,Down,83.0814914,81.13232038,1.949171021,1.997176324,75.54071487,85.10854914,88.16502397
12/10/15,83.339996,84.339996,82.849998,84.330002,84.330002,10417500,0.010908703,Up,83.27356995,81.36918568,1.90438427,1.978617913,67.57121437,71.48625401,81.87769475
12/11/15,82.849998,83.050003,79.421997,79.739998,79.739998,20793600,-0.054429075,Down,82.7299435,81.24850511,1.481438385,1.879182008,100,79.91915901,78.83798739
12/14/15,80.150002,80.760002,78.989998,80.57,80.57,12046500,0.010408854,Up,82.3976445,81.19824548,1.199399023,1.743225411,50.13351797,7.1755845,52.86033251
12/15/15,81.059998,83.389999,80.900002,82.489998,82.489998,13054800,0.023830185,Up,82.41185273,81.29393085,1.117921882,1.618164705,48.88058446,23.13325823,36.74266725
12/16/15,83.300003,85.050003,82.995003,84.629997,84.629997,16575600,0.025942527,Up,82.75310569,81.54104686,1.212058835,1.536943531,54.05524572,51.24449451,27.18444575
12/17/15,85,85.32,82.849998,83.559998,83.559998,13003000,-0.012643259,Down,82.87724297,81.6905988,1.186644177,1.46688366,58.78819885,82.57682794,52.31819356
12/18/15,83.199997,83.75,82.029999,82.650002,82.650002,12168700,-0.010890331,Down,82.84228282,81.7616657,1.080617123,1.389630353,56.47853245,66.91066855,66.91066367
12/21/15,83.150002,83.730003,82.43,82.870003,82.870003,8094600,0.002661839,Up,82.84654747,81.84376476,1.002782706,1.312260823,47.12231091,53.58715854,67.69155168
12/22/15,82.889999,85.099998,82.889999,84.839996,84.839996,12723900,0.023772088,Up,83.15323186,82.06570781,1.087524041,1.267313467,48.223101,56.80825569,59.10202759
